# XDI/1.0 
# Spectrum.license:CC0-4.0
# Contact.author.name:Industrial Science Group
# Contact.author.affiliation:Canadian Light Source
# Sample.reference:
# ScanParameters.E0:
# Sample.temperature:r.t
# Sample.prep:powder, 500 um
# Facility.name:CLS
# Facility.energy:2.90 GeV
# Facility.xray_source:Bending magnet
# Beamline.name:IDEAS
# Beamline.scan_mode:Transmission
# Beamline.detector:Ionization chamber
# Beamline.energy_range:1800 - 13000
# Beamline.flux:5E10-7E11 ph/s
# Mono.name:InSb(111), Ge(220)
# Scan.start_time:2019-12-12
# Sample.name:chalcopyrite
# Sample.id:x9912a
# Element.symbol:Fe
# Element.edge:"K:7112"
# Column 1:Energy
# Column 2:I0
# Column 3:Itrans
# Column 4:Irefer
# Column 5:Mutrans


# Energy  I0        Itrans    Irefer    Mutrans                  
7184.5    1347720   579792    276005    0.8880052477339785       
7185      1347880   578698    275846    0.8905562557163068       
7185.5    1348030   577722    275520    0.8928427689782601       
7186      1347900   576499    274976    0.8954132959081524       
7186.5    1347410   574812    273959    0.8986754547874243       
7187      1347650   574713    273876    0.8991206835140682       
7187.5    1347740   573811    273647    0.9012016353252348       
7188      1347720   572942    273445    0.9031088048934623       
7188.5    1346930   571073    271566    0.9065159839549405       
7189      1346710   570771    271207    0.9069806212252189       
7189.5    1346990   570746    271306    0.9073004777959237       
7190      1345780   569514    269738    0.9089045126892561       
7190.5    1345540   569795    269330    0.9080509912382788       
7191      1345320   568647    269059    0.9104061634298851       
7191.5    1344850   568751    268408    0.9097297159093277       
7192      1344720   569248    267919    0.9084968556883861       
7192      1345000   568769    267989    0.9098312319782221       
7193.76   1373550   581051    271625    0.9093743225425805       
7195.53   1403320   594927    276898    0.906631968122002        
7197.32   1433330   609019    283275    0.9037710991658878       
7199.14   1465160   623963    291343    0.900876736021912        
7200.97   1498020   640262    300650    0.8962933968441071       
7202.82   1531680   657033    311331    0.8916729108877953       
7204.69   1565880   675944    322891    0.8836754209421789       
7206.58   1600010   695096    333633    0.8755703851135983       
7208.49   1634370   716399    343396    0.8642095710676405       
7210.41   1667800   737753    349406    0.8526148719699581       
7212.36   1702380   759087    352457    0.8424668525557163       
7214.32   1734960   778985    349962    0.8336749555665962       
7216.31   1769520   800189    352525    0.8246112487654139       
7218.31   1803210   818671    353621    0.819560699001467        
7220.33   1837300   838222    357096    0.8133692893141615       
7222.38   1870720   857447    363101    0.8074598592502645       
7224.44   1905260   877520    370469    0.8013024014623055       
7226.52   1939870   899917    384307    0.7921521306355841       
7228.61   1974490   922782    398834    0.7827464317195165       
7230.73   2007820   944266    413382    0.7747714684349591       
7232.87   2042620   965332    428629    0.7685693319604896       
7235.02   2077330   984317    443623    0.7652324255201188       
7237.2    2113870   1001680   457145    0.7651702899453686       
7239.39   2150220   1015970   466326    0.7688360106701039       
7241.61   2187050   1028400   474132    0.7749652401007479       
7243.84   2221840   1040060   476997    0.7806939136307073       
7246.09   2258480   1053050   480933    0.7857060469371921       
7248.36   2295330   1065520   483899    0.7913133647169782       
7250.65   2333500   1079780   491123    0.7953778009922914       
7252.96   2372600   1093200   499631    0.8007981557731577       
7255.28   2413380   1108380   511770    0.8049302642174555       
7257.63   2455040   1123880   523625    0.809031575547535        
7260      2495430   1141570   532835    0.8099217579048269       
7262.38   2535500   1161300   539787    0.8083894561202044       
7264.78   2574780   1182800   547251    0.8046136020802512       
7267.21   2612250   1203820   552087    0.8005882928536759       
7269.65   2649730   1227800   559256    0.7936263983447762       
7272.11   2686860   1251340   563120    0.7871763088356087       
7274.59   2722850   1274510   563988    0.7807702353154424       
7277.09   2762780   1300380   571862    0.7737344323754412       
7279.6    2802870   1326650   579160    0.7666255319634256       
7282.14   2841280   1351160   584027    0.760658094791148        
7284.7    2882200   1376310   590263    0.7553927413472445       
7287.27   2919760   1397680   591513    0.752266299380457        
7289.87   2960420   1423080   600929    0.7469541760438125       
7292.48   2999870   1447630   611000    0.7420406989425143       
7295.11   3044060   1476740   628022    0.735323136711162        
7297.76   3085900   1504840   647147    0.7287168933660146       
7300.43   3131090   1534800   669149    0.7221395801503613       
7303.12   3176770   1563770   690300    0.7167821726170185       
7305.83   3220720   1593930   707114    0.7099666435271063       
7308.56   3262940   1622400   721450    0.7040189994497675       
7311.3    3306400   1652340   732951    0.6975955636421082       
7314.07   3354820   1686350   749807    0.6901792958351015       
7316.85   3403130   1720570   765836    0.6828190821434641       
7319.66   3451300   1749710   781309    0.6793382493678175       
7322.48   3499510   1779820   794871    0.6752841066589418       
7325.32   3549230   1809790   814017    0.6719915991058862       
7328.18   3598550   1837920   829982    0.6699285907909862       
7331.06   3643660   1861010   840397    0.6698940636736257       
7333.96   3689830   1885260   855974    0.6694433360314163       
7336.88   3732000   1906630   869242    0.6695606998369023       
7339.82   3775510   1929690   880151    0.6690131146910134       
7342.77   3817270   1951880   887489    0.6684620788308843       
7345.75   3858640   1973940   891673    0.6678784535730492       
7348.74   3904570   2001220   897371    0.665473336518271        
7351.75   3950020   2028210   901074    0.6631558054859629       
7354.79   3995970   2056300   906711    0.660374104159468        
7357.84   4044020   2087390   917636    0.6564938748291409       
7360.91   4088940   2118820   925479    0.6515398183423051       
7364      4126490   2146950   931737    0.6463961888320009       
7367.11   4152570   2172320   941703    0.6394737522919004       
7370.23   4118240   2171020   955355    0.629684765605496        
7373.38   3621550   1962350   947107    0.594776202873789        
7376.55   4193940   2234300   981050    0.6163206892542789       
