# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:FeO
# Sample.name:Iron (II) Oxide
# Scan.number:scan1
# Sample.id:g74ufm
# Scan.start_time:2018-10-07
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Energy   Mutrans
7128.3331  0.9904630452397203
7129.3459  1
7130.84    0.9588800654071097
7132.3347  0.895530177909634
7133.8473  0.854156699788839
7135.3433  0.831297239045466
7136.84    0.8115271725684091
7138.3374  0.7991786930088233
7139.8354  0.8005579539788832
7141.3341  0.8152391526583203
7142.8334  0.8287362911961262
7144.3334  0.8259570032104306
7145.3337  0.8161469255078434
7146.3344  0.8031867375771085
7147.3353  0.790086131623899
7148.5092  0.7773694008560746
7149.6835  0.7675923510545489
7150.8927  0.7600760314148733
7152.1024  0.7543758507898317
7153.347   0.7497098192345396
7154.6094  0.7463382045202336
7155.8896  0.7444945752166935
7157.1876  0.7446446840604383
7158.5034  0.7465508092725734
7159.837   0.7491718797681561
7161.1884  0.7520241455711655
7162.5578  0.7548744336555498
7163.9623  0.7590296204896391
7165.3674  0.7671430133826286
7166.8079  0.7795537910789463
7168.2489  0.7922016972385708
7169.7253  0.8021731567810725
7171.2023  0.8088586368257931
7172.7147  0.8133549801229384
7174.2451  0.81420500358857
7175.7763  0.8124337587867566
7177.3429  0.8072224702061629
7178.9277  0.7987244110403371
7180.5307  0.7881987947387147
7182.1518  0.7776787160492459
7183.7911  0.7677845853050359
7185.4487  0.7593335958425189
7187.1245  0.7514353787360829
7188.8361  0.7439507025944307
7190.5485  0.7354740027897695
7192.2793  0.7281950093852638
7194.0284  0.7223696391711697
7195.8134  0.7187395366323914
7197.5993  0.7174520418065979
7199.4037  0.7184280459487321
7201.2441  0.7198480479224952
7203.0855  0.7204971351756838
7204.9629  0.719321776996007
7206.8414  0.7166643164776991
7208.756   0.7135108441278858
7210.6717  0.7105482216255223
7212.6236  0.7084817034327852
7214.5942  0.7078616886434055
7216.566   0.7085250154707038
7218.5741  0.7093821587233902
7220.601   0.7100185885773694
7222.6291  0.7081146388557232
7224.6937  0.704050822622174
7226.7771  0.6976934460975757
7228.8619  0.6903729206019148
7230.9832  0.6822261042641392
7233.1235  0.6737064879652856
7235.2829  0.666057463405778
7237.4436  0.6608396483537173
7239.641   0.6585848513477456
7241.8577  0.6595365295507752
7244.0757  0.6621419760692084
7246.3307  0.6646083889682058
7248.6049  0.6651372309289086
7250.8805  0.6636408890161662
7253.1933  0.6601132323022362
7255.5254  0.6559360927913938
7257.8591  0.6518196692423812
7260.23    0.6487356148163554
7262.6025  0.6465652663957321
7265.0123  0.6448778768636784
7267.4238  0.6431976071186795
7269.8727  0.640838188797371
7272.3234  0.6379107696865571
7274.8116  0.6338372626317381
7277.3015  0.6285237259981595
7279.8291  0.6225990743090196
7282.3585  0.6153471756496953
7284.9077  0.6074151395547481
7287.4767  0.5993070865020504
7290.0836  0.5912524318522657
7292.6924  0.5838541820145873
7295.3212  0.578449868096056
7297.97    0.5747248350632108
7300.6388  0.5727087486954471
7303.3277  0.5719906390621973
7306.0367  0.5713039751551073
7308.7478  0.5704612692483934
7311.4972  0.5693108303234102
7314.2669  0.5674167691948961
7317.0387  0.5650181920447848
7319.849   0.5618075636266691
7322.6615  0.5584244781443302
7325.5127  0.5546132165793731
7328.3661  0.5503433220649514
7331.24    0.5461412632994158
7334.1345  0.5411852981934925
7337.0496  0.5365750383034652
7339.9854  0.5311454095865161
7342.9418  0.5260314247623424
7345.919   0.5204303278404835
7348.917   0.5149595625761048
7351.9176  0.5102193665723228
7354.9573  0.505675162484418
7357.9996  0.5011936520769702
7361.063   0.49670423079501697
7364.1657  0.4918390429740458
7367.2711  0.48715442086366556
7370.3976  0.4825467320078528
7373.5269  0.4783889741395487
7376.6958  0.47418790423332635
7379.886   0.47061120009746166
7383.0791  0.4671308108587036
7386.2935  0.4634235772934959
7389.5478  0.46020029147617086
7392.8051  0.45660203020727885
7396.0839  0.4527156153345182
7399.3658  0.4483234978089841
7402.6878  0.444023541971441
7406.0315  0.4391856466675144
7409.3783  0.43324734871985227
7412.7469  0.4283060187317641
7416.1373  0.42240569298172925
7419.5496  0.41675060434136935
7422.9838  0.41142421253671857
7426.44    0.40672317536173963
7429.8996  0.40203044460499116
7433.3812  0.39747358311787745
7436.9037  0.3928696519274549
7440.4297  0.3884389688887061
7443.9591  0.3837695752117493
7447.5297  0.37937923763297915
7451.1037  0.37501184159027556
7454.7191  0.3708825628701917
7458.3381  0.3665555122874668
7461.9796  0.36250020024401086
7465.6247  0.35810412728122426
7469.3115  0.35337085329263446
7473.002   0.3491199448770264
7476.7152  0.3444139634054812
7480.4513  0.33936880318950646
7484.2102  0.33444467935346806
7487.973   0.32877119792988235
7491.7779  0.3230862457382634
7495.5867  0.3171975885281245
7499.4187  0.3118969070656172
7503.2547  0.30600765653989004
7507.133   0.30129198424707543
7511.0155  0.2964000972246475
7514.9213  0.2917827175475654
7518.8505  0.28653325899748255
7522.8031  0.28186406309238854
7526.7601  0.27682088059504006
7530.7406  0.27187243081989665
7534.7448  0.26686286953919747
7538.7534  0.2619302415130654
7542.805   0.25670273563973584
7546.8611  0.2519334671721454
7550.9411  0.24711060252977907
7555.0257  0.24203300772833114
7559.1536  0.2371992656335198
7563.2863  0.23197927509097013
7567.443   0.22699759964290295
7571.6045  0.22200049798955
7575.8097  0.21676171912004985
7580.0197  0.21154113526191237
7584.2346  0.20611763747270517
7588.4935  0.20057784982826476
7592.7573  0.19533373111847327
7597.0457  0.19023299700909602
7601.3587  0.18487614833759916
7605.6768  0.17950308237336504
7610.0196  0.17425540377004614
7614.3873  0.16870632084806142
7618.7601  0.16319778115791853
7623.1579  0.15687738797163414
7627.5808  0.15591503008802227
7632.0287  0.14757855053397415
7636.482   0.1422347548054113
7640.9605  0.1369283379588875
7645.4643  0.13190473487594054
7649.9737  0.12676958846246425
7654.5084  0.12132196250601482
7659.0686  0.11592298842777496
7663.6345  0.11048782209867217
7668.226   0.10488870289543946
7672.8432  0.09930224109141615
7677.4661  0.09374999381962952
7682.1149  0.08829722579475105
7686.7896  0.08311046092512561
7691.4701  0.07752637238345363
7696.1768  0.07197550951470541
7700.9095  0.06639913407567653
7705.6482  0.06071161084984345
7710.4132  0.05520366447528839
7715.1844  0.04977403575833971
7719.9818  0.04441560491194124
7724.8058  0.03886355541201737
7729.6563  0.032854455137529597
7734.5131  0.02736351714316194
7739.3762  0.021876139042321708
7744.2864  0.01658396176990805
7749.2031  0.011123282870524148
7754.1263  0.005589428381963345
7759.0764  0
