# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:FeO
# Sample.name:Iron (II) Oxide
# Scan.number:scan1
# Sample.id:q2cv7k
# Scan.start_time:2008-08-25
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7148.7015  0.7900554208807268     -0.14992037
7149.6989  0.7836978806744425     -0.13189801
7150.7251  0.7776460577038846     -0.11844953
7151.7706  0.7737852970490556     -0.11108488
7152.8231  0.771057317656562      -0.10629898
7153.8319  0.7683739180892118     -0.10418907
7154.8641  0.7669465903260545     -0.10564251
7155.9068  0.7675406843797863     -0.11000507
7156.9497  0.7678796904055294     -0.11581295
7157.9856  0.767864996592693      -0.12082972
7158.9932  0.7703753700692402     -0.12395146
7160.0371  0.7730286773953314     -0.12515746
7161.0813  0.7771728138160774     -0.12665911
7162.1225  0.7800116928275571     -0.12944647
7163.1687  0.7828899443831399     -0.13361637
7164.2159  0.7870300937108122     -0.1384155
7165.2526  0.7943571162208691     -0.14329779
7166.3072  0.8032823099951436     -0.14769744
7167.3534  0.8150884706728699     -0.15116062
7168.3978  0.8261411910598834     -0.15449189
7169.4466  0.836187032959812      -0.15815679
7170.4937  0.8402398443262745     -0.16305095
7171.539   0.8451028948740044     -0.16958137
7172.6107  0.8474702313865314     -0.17835489
7173.6806  0.8479486481838872     -0.18890263
7174.7276  0.848035814287637      -0.20116878
7175.7339  0.8463401998435571     -0.21502432
7176.7829  0.8438727563605367     -0.23079939
7177.8323  0.8386632068018044     -0.24448754
7178.8423  0.8325525913941552     -0.25427228
7179.8867  0.8256692361030267     -0.26072579
7180.9726  0.8202370108332758     -0.26353061
7182.0348  0.8139126219310397     -0.26387486
7183.0878  0.8087369626634342     -0.26199901
7184.126   0.8021619196556795     -0.25840489
7185.1461  0.7956496218065979     -0.25180926
7186.1932  0.7908056818084284     -0.24223512
7187.2488  0.7871569073306012     -0.23168011
7188.2992  0.7829331837200946     -0.22033169
7189.3555  0.7793606108400646     -0.20893334
7190.4457  0.774751926518991      -0.19776422
7191.5026  0.7706719616738369     -0.18532646
7192.5557  0.7642370340532809     -0.17318535
7193.6105  0.7600819674980741     -0.16296871
7194.665   0.7585647926547898     -0.15814236
7195.7184  0.7577283280251149     -0.15999754
7196.7749  0.7576711510481482     -0.16636007
7197.8268  0.7585815143856551     -0.17620995
7198.886   0.7579449371677929     -0.18735148
7199.9421  0.7585078047210292     -0.20006245
7200.9971  0.7602237499026356     -0.21493137
7202.0118  0.7618003702413597     -0.23148529
7203.0544  0.7632873841004009     -0.25005425
7204.1255  0.7641453824698231     -0.26830977
7205.1832  0.7630474882718828     -0.28341279
7206.2411  0.7625768222459766     -0.29558382
7207.2995  0.7619558153139971     -0.30283
7208.3581  0.7614235212029082     -0.30484205
7209.4171  0.7588921811162319     -0.30035357
7210.4763  0.7579675192380467     -0.28778696
7211.5359  0.7572206610880546     -0.26393338
7212.5772  0.7576254025922763     -0.23204427
7213.6768  0.7571560426830667     -0.19879228
7214.7747  0.7575972179688241     -0.16262467
7215.7949  0.7576149021014656     -0.13202634
7216.8388  0.7596939477247178     -0.1042251
7217.9004  0.7608465957094379     -0.078405309
7218.9622  0.7616939732878275     -0.05718506
7219.9809  0.7616830947106048     -0.042743624
7220.9984  0.7623835857178688     -0.036870409
7222.0356  0.7594680410934498     -0.040222184
7223.1341  0.7586828071726232     -0.051839555
7224.208   0.7573732876983469     -0.068752016
7225.296   0.7547656085279055     -0.089803819
7226.3602  0.7528157653431375     -0.11281455
7227.4101  0.749426392515547      -0.13922459
7228.4471  0.745487522645114      -0.16774102
7229.481   0.7413292939126419     -0.19919933
7230.5312  0.7374831755134111     -0.22811041
7231.5969  0.7334777452486912     -0.25361918
7232.663   0.7292046298041593     -0.27683084
7233.7523  0.7252637492014435     -0.29750524
7234.8621  0.7196599930007922     -0.31473711
7235.9521  0.7152824741492649     -0.3296576
7237.0195  0.7124693737567964     -0.34052099
7238.0866  0.7112461954704616     -0.34813017
7239.1553  0.7115228687954356     -0.35143156
7240.2237  0.7116946918840181     -0.35099856
7241.2925  0.7126704297993376     -0.34803295
7242.4061  0.715734631126721      -0.34281789
7243.52    0.7184349586538886     -0.3359795
7244.5898  0.721104798667639      -0.32803994
7245.6598  0.7216626995402791     -0.31954122
