# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:α-FeO(OH)
# Sample.name:Goethite
# Scan.number:scan1
# Sample.id:sdehbq
# Scan.start_time:2007-12-08
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7316.5298  0.5771649896887976     0.40158058
7318.6391  0.5756953783643654     0.39889563
7320.734   0.5748293485606418     0.39667744
7322.9213  0.5745996521393194     0.39503802
7325.0622  0.5749018484283961     0.39342973
7327.156   0.5754864970203607     0.39215346
7329.2738  0.5759520563760953     0.38996653
7331.41    0.5761964323180364     0.38540583
7333.5125  0.5764026761775267     0.37938297
7335.6163  0.5763205674460017     0.37214484
7337.8579  0.5759577213956508     0.36680461
7340.0566  0.5753413610767316     0.36606345
7342.2101  0.5742979635350554     0.37013663
7344.3191  0.5729091298173346     0.37879826
7346.43    0.5709594715461732     0.39318272
7348.5867  0.5688166701601985     0.40660181
7350.6995  0.5665293333845807     0.41861055
7352.8666  0.5639337638236384     0.43006691
7355.0208  0.5610410376740764     0.44220033
7357.1834  0.558594566474813      0.45122937
7359.3279  0.556390409521849      0.45925595
7361.4853  0.5542793322453854     0.4661073
7363.6577  0.552517585458956      0.4705342
7365.8926  0.5506527043602251     0.47172032
7368.1088  0.5492531535399352     0.46854374
7370.3242  0.5482215689570697     0.46061349
7372.4543  0.5471978039585745     0.44707277
7374.7172  0.5465161442284509     0.42598209
7376.8992  0.545992591169791      0.40228411
7379.068   0.5455968260932361     0.37705835
7381.2453  0.545205085347513      0.35096835
7383.4704  0.5446784923712555     0.32739955
7385.6968  0.5441922169986546     0.3134344
7387.9087  0.5434911599939216     0.30773004
7390.1075  0.5425911896030905     0.30659429
7392.2451  0.5415121179164101     0.30951737
7394.384   0.5405215381690816     0.31309962
7396.6253  0.5395699944308214     0.3158821
7398.8193  0.5385748640940139     0.31662209
7401.0284  0.5374120306045282     0.31554606
7403.2368  0.5363784771951945     0.31368971
7405.4858  0.5352725787000614     0.31222308
7407.7115  0.5343201000787927     0.3116837
7409.8889  0.5331716675024067     0.31091842
7412.1962  0.5317833043218292     0.31087885
7414.4517  0.53038371635387       0.31007848
7416.593   0.5288645624212593     0.30864667
7418.7466  0.5270728003181029     0.30646014
7421.0428  0.5248353528622428     0.30182328
7423.2548  0.5227642836255254     0.29632696
7425.4498  0.5206900196892553     0.29092947
7427.6557  0.5186145360711794     0.28599405
7429.9378  0.5160907853373891     0.28370765
7432.1655  0.514140037401264      0.28309731
7434.3755  0.5123719878936241     0.28312944
7436.5399  0.5106909506098459     0.28440551
7438.7092  0.5090045021489183     0.28760104
7440.9196  0.507717855477934      0.29212803
7443.135   0.5069982555949838     0.2978937
7445.3046  0.5053452895665769     0.30363316
7447.4756  0.5042300298588013     0.30896848
7449.6515  0.503177469225385      0.31223392
7451.9159  0.5023238343606232     0.31312222
7454.0908  0.5015479433762535     0.31313671
7456.2671  0.5013328026499859     0.3115141
7458.4876  0.49954775808367957    0.3098487
7460.7176  0.4985752073384775     0.30694883
7462.946   0.49773669157508693    0.30357615
7465.1751  0.4967500556719736     0.297987
7467.4056  0.4957443630145522     0.29030665
7469.5899  0.49464377663611714    0.2825507
7471.8231  0.4942964768853334     0.27481128
7474.0183  0.4927244927758185     0.26705623
7476.1984  0.4916978364504025     0.25960909
7478.3881  0.4907510909527496     0.25411837
7480.5791  0.4899001988242317     0.24895145
7482.8176  0.48907532244672186    0.24358919
7485.0128  0.4881820014886805     0.23707569
7487.2109  0.48728328792732445    0.22964115
7489.4057  0.48642506532541463    0.2231689
7491.5982  0.48549278884492153    0.21788037
7493.801   0.4844926002338223     0.21290431
7496.0493  0.48305609986521836    0.20967911
7498.2533  0.4817793530480802     0.20821587
7500.5073  0.48056158434710144    0.20797663
7502.723   0.4790021809148946     0.2086437
7504.9191  0.47754271090415845    0.20887695
7507.1615  0.4760456474521751     0.20876738
7509.3783  0.47475782443833225    0.20791485
7511.5859  0.4735834999365023     0.20649092
