# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids, in-situ cells
# Sample.formula:α-FeO(OH)
# Sample.name:Goethite_mineral
# Scan.number:scan1
# Sample.id:ybmhmm
# Scan.start_time:mineral-2018-07
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-LISA
# Beamline.energy_range:2.5 - 72.0
# Beamline.scan_mode:Transmission
# Beamline.energy_resolution:Si(111): 1.1e-4; Si(311): 1.9e-5
# Beamline.flux:Si(111): 1e11 ph/s; Si(311): 1e10 ph/s
# Beamline.spot_size:170 um x 180 um (focused); 1 mm x 2 mm (unfocused)
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Energy   Mutrans
7717.6488  0.397386867488129
7722.4697  0.3949967100037066
7727.2967  0.3928929012925632
7732.1504  0.39055506046168115
7737.0104  0.38829643872106107
7741.897   0.3859943533273541
7746.8105  0.3839787693448649
7751.7304  0.3815634647600174
7756.6773  0.37929034241520676
7761.6306  0.3769689101627508
7766.6111  0.3747381830054552
7771.6187  0.3724989081235842
7776.633   0.3702966479418838
7781.6746  0.36802905872235653
7786.7435  0.36599550162256805
7791.8193  0.36377587887532375
7796.902   0.36186656905775755
7802.0329  0.35979401296459335
7807.1501  0.3576260200001644
7812.3157  0.3555809768954776
7817.4884  0.35337680873954164
7822.6683  0.3512660550021808
7827.8969  0.34905887224695253
7833.1118  0.3468592450696973
7838.3758  0.34470525663615764
7843.6261  0.3425136429506919
7848.9257  0.34037602493609376
7854.2326  0.3383320121374942
7859.547   0.3360925846176844
7864.8899  0.3338918508153724
7870.2614  0.3317916672552767
7875.6404  0.32958585824149816
7881.0482  0.3274274814672166
7886.4637  0.3253353495583952
7891.9081  0.3231852533922962
7897.3603  0.32106667696056923
7902.8415  0.3189579456758981
7908.3306  0.3165895772572463
7913.8489  0.31469518779820255
7919.3751  0.3124677041971075
7924.9307  0.31035332530869897
7930.5158  0.3082896985349574
