# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Matthew Newville
# Publication.affiliation: Center for Advanced Radiation Sources, University of Chicago
# Sample.reference:none
# Facility.name:APS
# Sample.temperature:r.t.
# Sample.prep:powder on tape, 16 layers
# Sample.formula:Fe2O3
# Sample.smiles:O1[Fe]2O[Fe]1O2
# Publication.DOI: https://doi.org/10.71622/XASLIB_535X-8J62
# Sample.name:Iron (III) Oxide
# Scan.number:Scan2
# Sample.id:gbfxgi
# Scan.start_time:2001-08-10
# Element.symbol:Fe
# Facility.energy:7.0 GeV
# Facility.xray_source:Bending Magnet
# Beamline.name:20-BM-B
# Beamline.website:https://www.aps.anl.gov/Beamlines/Directory/Details?beamline_id=32
# Beamline.scan_mode:Transmission
# Beamline.energy_resolution:1.4 x 10^-4
# Beamline.flux:1 x 10^11 ph/s at 10 keV (toroidal focus); 2 x 10^8 ph/s at 5 µm (KB mirror)
# Beamline.spot_size:30 mm x 1 mm
# Beamline.energy_range:3.9 - 35
# Beamline.detector:Ionization chamber
# Mono.name:Si(111)
# Element.edge:K
# Column.1:Energy
# Column.2:I0
# Column.3:Itrans
# Column.4:Mutrans
# Energy   I0         Itrans         Mutrans
7121.6151  272149     95655.204893   0.21300967743437094
7122.0667  272151     88665.207155   0.25280170678571345
7122.5292  272115     83283.201907   0.28556680790079264
7122.9057  272063     79094.200786   0.31252632345711684
7123.2284  272072     76052.206885   0.3331079899358198
7123.562   272008     72985.199764   0.35456818630401143
7124.0354  271977     68873.204895   0.3849145643424972
7124.4982  271940     64585.19815    0.418548757241603
7124.9502  271971     60256.198272   0.45498706233122904
7125.327   271934     56154.200661   0.4918836920770253
7125.6176  271894     52328.197999   0.5288071155525715
7125.9514  271921     47527.2002     0.5793179960156802
7126.4898  271883     42781.198843   0.6344069845878445
7126.9421  271778     39710.199004   0.6732628067795386
7127.2975  271574     37725.198337   0.6997570763963324
7127.6207  271428     36413.19871    0.7180351121950508
7127.9547  271247     35139.197486   0.7363591849684148
7128.4718  271435     33550.199174   0.760985969029014
7128.8921  271483     32094.199803   0.7843422798562376
7129.3339  271502     30479.200673   0.8114510222696393
7129.7004  271482     28925.198593   0.8388517690344982
7129.9591  271442     27470.200215   0.865836347988229
7130.3472  271330     25347.198022   0.9077944214864411
7130.8108  271290     23661.199613   0.9438082217751
7131.2529  271271     22412.199277   0.9722069952822435
7131.5872  271227     21640.200272   0.9905014428794279
7131.9107  271228     21278.198322   0.9993488234779978
7132.2883  271246     21253.199701   1
7132.8061  271227     21776.199528   0.9872165119026737
7133.2268  271231     22542.198833   0.9690970886044926
7133.6369  271252     23429.199307   0.9489013355875661
7134.0038  271186     24288.199918   0.9298935772810265
7134.2844  271221     25172.199389   0.9112163622474225
7134.7378  271245     26477.199635   0.8847606839719642
7135.2236  271195     27449.199882   0.8657600042401327
7135.6554  271199     28163.200213   0.8523031600738209
7135.9794  271169     28619.200615   0.8438233935235666
7136.2925  271165     28963.198061   0.8375507792688885
7136.7138  271179     29332.197968   0.8309398091221847
7137.1998  271145     29622.198605   0.8257155057066289
7137.6211  271113     29874.199298   0.821211853712845
7138.0317  271145     30131.198595   0.8167822908319298
7138.3451  271024     30338.197977   0.8129583918358612
7138.6477  271084     30653.199217   0.8076583214506463
7139.0583  271088     31098.198499   0.8001088370245606
7139.5447  271041     31583.198967   0.7919035619081792
7139.9339  271083     32057.198074   0.7841740194968726
7140.2691  271066     32557.199717   0.7760260546136732
7140.5718  271005     33047.197631   0.7680753460319238
7141.0476  270977     33851.199905   0.7554172797982013
7141.5127  271006     34532.197886   0.7450297584564328
7141.9454  271050     35154.200235   0.73575441243309
7142.324   270983     35603.198819   0.7289702006890809
7142.6702  271034     35964.199102   0.7237790879368012
7142.984   270977     36263.199764   0.719327555233751
7143.4818  270941     36479.198171   0.7161439789602626
7143.9472  270888     36465.198913   0.7162426595485073
7144.3477  270977     36362.199015   0.717898049995371
7144.6508  270935     36187.19908    0.7203463457868979
7144.9864  270901     35987.200749   0.7231864800641641
7145.4736  270914     35741.197939   0.72680824640061
7145.9068  270947     35579.197593   0.7292541302271613
7146.1018  270877     35527.197976   0.7298855391663882
7147.12    272298.47  35963.048504   0.726236402345494
7148.3769  273525.53  37601.436822   0.7052344782156067
7149.4717  274844.16  39863.361589   0.6771267128225724
7150.7837  276131.34  42411.787136   0.6470840318937221
7151.9769  277400.06  44449.722731   0.6248791693731658
7153.2139  278652.28  45965.149799   0.6096624340014684
7154.5491  279860.03  47425.041236   0.595535694414438
7155.711   281044.28  48707.40817    0.5837600381688647
7157.0906  282313     50292.224593   0.5693327475066535
7158.3947  283426.19  51740.479103   0.5565102485863311
7159.6993  284618.84  52857.17061    0.5475158433601961
